duration,amount,age,installment_rate,present_residence,number_credits,people_liable,status,credit_history,purpose,savings,employment_duration,other_debtors,property,other_installment_plans,housing,job,telephone,__row_id,__y,__gender,__split
24,7758,29,2,4,1,1,status_1,credit_history_4,purpose_1,savings_3,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_0,job_2,telephone_0,153,0,0,calib
24,6967,36,4,4,1,1,status_1,credit_history_3,purpose_9,savings_1,employment_duration_3,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_3,telephone_1,154,0,1,calib
12,1282,20,2,4,1,1,status_0,credit_history_2,purpose_3,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_2,telephone_0,155,1,0,train
9,1288,48,3,4,2,2,status_0,credit_history_4,purpose_6,savings_1,employment_duration_4,other_debtors_2,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,156,0,1,calib
12,339,45,4,1,1,1,status_0,credit_history_1,purpose_8,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_0,housing_1,job_1,telephone_0,157,0,1,train
24,3512,38,2,3,2,1,status_1,credit_history_2,purpose_0,savings_1,employment_duration_3,other_debtors_0,property_2,other_installment_plans_0,housing_1,job_2,telephone_1,158,0,1,train
6,1898,34,1,2,2,2,status_3,credit_history_4,purpose_4,savings_4,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,159,0,1,calib
24,2872,36,3,4,1,2,status_3,credit_history_4,purpose_4,savings_1,employment_duration_4,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_1,160,0,1,calib
18,1055,30,4,1,2,1,status_3,credit_history_4,purpose_0,savings_0,employment_duration_1,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,161,0,0,train
15,1262,36,4,3,2,1,status_3,credit_history_2,purpose_5,savings_2,employment_duration_3,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_1,162,0,1,train
10,7308,70,2,4,1,1,status_1,credit_history_2,purpose_0,savings_0,employment_duration_0,other_debtors_0,property_3,other_installment_plans_0,housing_2,job_3,telephone_1,163,0,1,train
36,909,36,4,4,1,1,status_3,credit_history_2,purpose_0,savings_2,employment_duration_4,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,164,0,1,train
6,2978,32,1,2,1,1,status_3,credit_history_2,purpose_3,savings_2,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,165,0,1,train
18,1131,33,4,2,1,1,status_0,credit_history_2,purpose_3,savings_0,employment_duration_0,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,166,1,0,test
11,1577,20,4,1,1,1,status_1,credit_history_2,purpose_3,savings_3,employment_duration_1,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,167,0,0,train
24,3972,25,2,4,1,1,status_3,credit_history_2,purpose_3,savings_0,employment_duration_3,other_debtors_0,property_1,other_installment_plans_2,housing_0,job_2,telephone_1,168,0,0,train
24,1935,31,4,4,2,1,status_1,credit_history_4,purpose_9,savings_0,employment_duration_4,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_1,169,1,1,train
15,950,33,4,3,2,2,status_0,credit_history_0,purpose_0,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_2,telephone_0,170,1,1,train
12,763,26,4,1,1,1,status_3,credit_history_2,purpose_3,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_1,171,0,0,train
24,2064,34,3,2,1,1,status_1,credit_history_3,purpose_3,savings_0,employment_duration_0,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_3,telephone_1,172,1,0,train
8,1414,33,4,2,1,1,status_1,credit_history_2,purpose_4,savings_0,employment_duration_2,other_debtors_2,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,173,0,1,train
21,3414,26,2,1,2,1,status_0,credit_history_3,purpose_7,savings_0,employment_duration_1,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,174,1,1,test
30,7485,53,4,1,1,1,status_3,credit_history_1,purpose_1,savings_4,employment_duration_0,other_debtors_0,property_0,other_installment_plans_0,housing_1,job_3,telephone_1,175,1,0,calib
12,2577,42,2,1,1,1,status_0,credit_history_2,purpose_3,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,176,0,1,train
6,338,52,4,4,2,1,status_0,credit_history_4,purpose_4,savings_2,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,177,0,1,test
12,1963,31,4,2,2,2,status_3,credit_history_2,purpose_4,savings_0,employment_duration_3,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_3,telephone_1,178,0,1,test
21,571,65,4,4,2,1,status_0,credit_history_4,purpose_0,savings_0,employment_duration_4,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,179,0,1,test
36,9572,28,1,1,2,1,status_3,credit_history_3,purpose_9,savings_0,employment_duration_1,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,180,1,1,train
36,4455,30,2,2,2,1,status_1,credit_history_3,purpose_9,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_1,housing_1,job_3,telephone_1,181,1,1,train
21,1647,40,4,2,2,2,status_0,credit_history_1,purpose_0,savings_4,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_1,telephone_0,182,1,1,calib
24,3777,50,4,4,1,1,status_3,credit_history_4,purpose_3,savings_3,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_1,183,0,1,train
18,884,36,4,4,1,2,status_1,credit_history_4,purpose_0,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_0,housing_1,job_2,telephone_1,184,1,1,test
15,1360,31,4,2,2,1,status_3,credit_history_4,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,185,0,1,calib
9,5129,74,2,4,1,2,status_1,credit_history_1,purpose_1,savings_0,employment_duration_4,other_debtors_0,property_3,other_installment_plans_0,housing_2,job_3,telephone_1,186,1,0,train
16,1175,68,2,3,3,1,status_1,credit_history_4,purpose_0,savings_0,employment_duration_0,other_debtors_0,property_2,other_installment_plans_2,housing_2,job_0,telephone_1,187,0,1,train
12,674,20,4,1,1,1,status_0,credit_history_2,purpose_4,savings_1,employment_duration_3,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,188,1,1,calib
18,3244,33,1,4,2,1,status_1,credit_history_0,purpose_3,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_0,housing_1,job_2,telephone_1,189,0,0,test
24,4591,54,2,3,3,1,status_3,credit_history_2,purpose_9,savings_3,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_3,telephone_1,190,1,1,train
48,3844,34,4,4,1,2,status_1,credit_history_0,purpose_9,savings_1,employment_duration_3,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_1,telephone_0,191,1,1,train
27,3915,36,4,2,1,2,status_1,credit_history_2,purpose_9,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,192,1,1,train
6,2108,29,2,2,1,1,status_3,credit_history_2,purpose_4,savings_0,employment_duration_3,other_debtors_0,property_0,other_installment_plans_2,housing_0,job_2,telephone_0,193,0,1,train
45,3031,21,4,4,1,1,status_1,credit_history_2,purpose_4,savings_1,employment_duration_2,other_debtors_2,property_1,other_installment_plans_2,housing_0,job_2,telephone_0,194,1,1,test
9,1501,34,2,3,2,1,status_1,credit_history_4,purpose_7,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_3,telephone_1,195,1,0,train
6,1382,28,1,1,2,1,status_3,credit_history_4,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,196,0,0,train
12,951,27,4,4,4,1,status_1,credit_history_2,purpose_3,savings_1,employment_duration_1,other_debtors_0,property_2,other_installment_plans_0,housing_0,job_2,telephone_0,197,1,0,train
24,2760,36,4,4,1,1,status_1,credit_history_2,purpose_1,savings_4,employment_duration_4,other_debtors_0,property_3,other_installment_plans_0,housing_2,job_2,telephone_1,198,0,1,test
18,4297,40,4,3,1,1,status_1,credit_history_3,purpose_3,savings_0,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_1,job_3,telephone_1,199,1,1,train
9,936,52,4,2,2,1,status_3,credit_history_4,purpose_7,savings_2,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,200,0,1,train
12,1168,27,4,3,1,1,status_0,credit_history_2,purpose_0,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,201,0,1,train
27,5117,26,3,4,2,1,status_3,credit_history_3,purpose_9,savings_0,employment_duration_3,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,202,0,1,train
12,902,21,4,4,1,1,status_0,credit_history_2,purpose_8,savings_0,employment_duration_3,other_debtors_0,property_1,other_installment_plans_2,housing_0,job_2,telephone_0,203,1,1,calib
12,1495,38,4,1,2,2,status_3,credit_history_4,purpose_0,savings_0,employment_duration_4,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,204,0,1,train
30,10623,38,3,4,3,2,status_0,credit_history_4,purpose_1,savings_0,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_3,telephone_1,205,0,1,train
12,1935,43,4,4,3,1,status_3,credit_history_4,purpose_3,savings_0,employment_duration_4,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_1,206,0,1,train
12,1424,26,4,3,1,1,status_1,credit_history_4,purpose_5,savings_0,employment_duration_3,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,207,0,1,train
24,6568,21,2,2,1,1,status_0,credit_history_2,purpose_9,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_1,housing_1,job_1,telephone_0,208,0,1,test
12,1413,55,3,2,1,1,status_3,credit_history_2,purpose_1,savings_3,employment_duration_3,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,209,0,1,test
9,3074,33,1,2,2,2,status_3,credit_history_4,purpose_4,savings_4,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,210,0,1,train
36,3835,45,2,4,1,1,status_3,credit_history_2,purpose_4,savings_4,employment_duration_4,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_1,211,0,0,train
27,5293,50,2,4,2,1,status_0,credit_history_0,purpose_9,savings_0,employment_duration_0,other_debtors_0,property_1,other_installment_plans_1,housing_1,job_2,telephone_1,212,1,1,calib
30,1908,66,4,4,1,1,status_2,credit_history_3,purpose_9,savings_0,employment_duration_4,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_3,telephone_1,213,1,1,train
36,3342,51,4,2,1,1,status_3,credit_history_4,purpose_4,savings_4,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,214,0,1,calib
6,932,39,1,3,2,1,status_1,credit_history_4,purpose_8,savings_4,employment_duration_3,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_1,telephone_0,215,0,0,train
18,3104,31,3,1,1,1,status_0,credit_history_0,purpose_9,savings_0,employment_duration_3,other_debtors_0,property_1,other_installment_plans_0,housing_1,job_2,telephone_1,216,0,1,test
36,3913,23,2,2,1,1,status_2,credit_history_2,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_1,217,0,1,calib
24,3021,24,2,2,1,1,status_0,credit_history_2,purpose_3,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_0,job_1,telephone_0,218,0,1,train
10,1364,64,2,4,1,1,status_3,credit_history_2,purpose_0,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,219,0,0,train
12,625,26,4,1,1,1,status_1,credit_history_2,purpose_4,savings_0,employment_duration_1,other_debtors_2,property_0,other_installment_plans_0,housing_1,job_1,telephone_0,220,0,1,train
12,1200,23,4,4,1,1,status_0,credit_history_2,purpose_7,savings_4,employment_duration_2,other_debtors_0,property_1,other_installment_plans_0,housing_0,job_2,telephone_1,221,0,0,calib
12,707,30,4,2,2,1,status_3,credit_history_2,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_0,housing_1,job_2,telephone_0,222,0,1,test
24,2978,32,4,4,2,2,status_3,credit_history_3,purpose_9,savings_4,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_1,223,0,1,calib
15,4657,30,3,2,1,1,status_3,credit_history_2,purpose_1,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,224,0,1,train
36,2613,27,4,2,2,1,status_3,credit_history_0,purpose_6,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,225,0,1,test
48,10961,27,1,2,2,1,status_1,credit_history_2,purpose_4,savings_3,employment_duration_3,other_debtors_1,property_3,other_installment_plans_0,housing_1,job_2,telephone_1,226,1,1,train
12,7865,53,4,4,1,1,status_0,credit_history_2,purpose_3,savings_0,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_3,telephone_1,227,1,1,train
9,1478,22,4,2,1,1,status_3,credit_history_2,purpose_4,savings_0,employment_duration_3,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,228,1,1,train
24,3149,22,4,1,1,1,status_0,credit_history_2,purpose_3,savings_0,employment_duration_1,other_debtors_0,property_3,other_installment_plans_0,housing_2,job_2,telephone_0,229,0,1,test
36,4210,26,4,2,1,1,status_2,credit_history_2,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,230,1,1,calib
9,2507,51,2,4,1,1,status_3,credit_history_2,purpose_0,savings_2,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_1,telephone_0,231,0,1,train
12,2141,35,3,1,1,1,status_3,credit_history_2,purpose_4,savings_1,employment_duration_3,other_debtors_0,property_3,other_installment_plans_2,housing_1,job_2,telephone_0,232,0,1,test
18,866,25,4,2,1,1,status_1,credit_history_2,purpose_4,savings_0,employment_duration_2,other_debtors_2,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,233,0,1,train
4,1544,42,2,1,3,2,status_3,credit_history_4,purpose_4,savings_0,employment_duration_3,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,234,0,1,test
24,1823,30,4,2,1,2,status_0,credit_history_2,purpose_4,savings_0,employment_duration_0,other_debtors_0,property_2,other_installment_plans_1,housing_1,job_3,telephone_0,235,1,1,test
6,14555,23,1,2,1,1,status_1,credit_history_2,purpose_0,savings_4,employment_duration_0,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_0,telephone_1,236,1,1,train
21,2767,61,4,2,2,1,status_1,credit_history_2,purpose_9,savings_1,employment_duration_4,other_debtors_0,property_2,other_installment_plans_0,housing_0,job_1,telephone_0,237,1,1,train
12,1291,35,4,2,2,1,status_3,credit_history_4,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,238,0,0,train
30,2522,39,1,3,1,2,status_0,credit_history_2,purpose_4,savings_0,employment_duration_4,other_debtors_2,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,239,0,1,test
24,915,29,4,2,1,1,status_0,credit_history_2,purpose_0,savings_4,employment_duration_4,other_debtors_0,property_2,other_installment_plans_0,housing_1,job_2,telephone_0,240,1,0,train
6,1595,51,3,2,1,2,status_3,credit_history_2,purpose_4,savings_0,employment_duration_3,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,241,0,1,test
48,4605,24,3,4,2,2,status_0,credit_history_0,purpose_1,savings_0,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_0,242,1,1,train
12,1185,27,3,2,2,1,status_3,credit_history_4,purpose_9,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,243,0,0,train
12,3447,35,4,3,1,2,status_3,credit_history_1,purpose_8,savings_2,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,244,0,0,calib
24,1258,25,4,1,1,1,status_3,credit_history_2,purpose_9,savings_0,employment_duration_3,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_1,245,0,1,test
12,717,52,4,4,3,1,status_3,credit_history_4,purpose_4,savings_0,employment_duration_4,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,246,0,1,train
6,1204,35,4,1,1,1,status_3,credit_history_0,purpose_0,savings_1,employment_duration_2,other_debtors_0,property_3,other_installment_plans_0,housing_0,job_2,telephone_0,247,0,1,train
